일자|시간|구분,공급량
2019-01-30 18 A,2149.2605899988635
2019-01-30 19 A,2413.678410919086
2019-01-30 20 A,2473.382180661383
2019-01-30 21 A,2457.399903163235
2019-01-30 22 A,2422.5616031378577
2019-01-30 23 A,2312.216326607409
2019-01-30 24 A,2216.885640049998
2019-01-31 01 A,1823.1895677592051
2019-01-31 02 A,1595.8342482413882
2019-01-31 03 A,1519.45797718306
2019-01-31 04 A,1539.3817096139996
2019-01-31 05 A,1648.348314937237
2019-01-31 06 A,1829.2698601342065
2019-01-31 07 A,2124.2192667764853
2019-01-31 08 A,2573.6908271189814
2019-01-31 09 A,2587.8936298401904
2019-01-31 10 A,2485.779594072159
2019-01-31 11 A,2414.7670031759317
2019-01-31 12 A,2150.448676579128
2019-01-31 13 A,1978.1235247884586
2019-01-31 14 A,1884.7548151598178
2019-01-31 15 A,1775.0740953907473
2019-01-31 16 A,1760.9337889119531
2019-01-31 17 A,1794.010671134693
2019-01-31 18 A,2015.9551881277712
2019-01-31 19 A,2280.3730090479953
2019-01-31 20 A,2340.076778790292
2019-01-31 21 A,2324.0945012921443
2019-01-31 22 A,2289.2562012667668
2019-01-31 23 A,2178.910924736318
2019-01-31 24 A,2083.580238178907
2019-02-01 01 A,1842.3399098492541
2019-02-01 02 A,1622.540157110455
2019-02-01 03 A,1542.6090760088973
2019-02-01 04 A,1562.532808439837
2019-02-01 05 A,1670.4579736270462
2019-02-01 06 A,1863.3374397953487
2019-02-01 07 A,2158.286846437625
2019-02-01 08 A,2534.1869720309073
2019-02-01 09 A,2545.063922504249
2019-02-01 10 A,2488.200077375996
2019-02-01 11 A,2426.9625547266874
2019-02-01 12 A,2205.215321736143
2019-02-01 13 A,2068.1740337207407
2019-02-01 14 A,1974.8053240921001
2019-02-01 15 A,1886.570227063618
2019-02-01 16 A,1872.4299205848238
2019-02-01 17 A,1905.5068028075636
2019-02-01 18 A,2119.3348369919113
2019-02-01 19 A,2343.169562087684
2019-02-01 20 A,2393.1903160009906
2019-02-01 21 A,2374.5844742037493
2019-02-01 22 A,2320.5490956524245
2019-02-01 23 A,2221.926722736707
2019-02-01 24 A,2174.9776935009486
2019-02-02 01 A,1826.6272959954122
2019-02-02 02 A,1613.8479359638218
2019-02-02 03 A,1551.2382997435564
2019-02-02 04 A,1569.8820839883133
2019-02-02 05 A,1647.8663461569008
2019-02-02 06 A,1733.2829958739535
2019-02-02 07 A,1951.6652775739465
2019-02-02 08 A,2233.1641719491395
2019-02-02 09 A,2327.607247653226
2019-02-02 10 A,2331.3225748212258
2019-02-02 11 A,2279.394440896965
2019-02-02 12 A,2053.980809255338
2019-02-02 13 A,1970.2123239986058
2019-02-02 14 A,1895.6131842816214
2019-02-02 15 A,1773.856367359072
2019-02-02 16 A,1759.7160608802778
2019-02-02 17 A,1792.7929431030177
2019-02-02 18 A,1976.54137071818
2019-02-02 19 A,2138.7060421177116
2019-02-02 20 A,2174.8758511180026
2019-02-02 21 A,2152.1162839523367
2019-02-02 22 A,2093.8241790252832
2019-02-02 23 A,2010.8528471622205
2019-02-02 24 A,1958.6374586274744
2019-02-03 01 A,1817.0081082796355
2019-02-03 02 A,1608.7470061124886
2019-02-03 03 A,1546.1373698922232
2019-02-03 04 A,1564.7811541369801
2019-02-03 05 A,1603.4678330864424
2019-02-03 06 A,1688.884482803495
2019-02-03 07 A,1883.0421640821455
2019-02-03 08 A,2110.812221520713
2019-02-03 09 A,2232.977613790845
2019-02-03 10 A,2252.6958797948596
2019-02-03 11 A,2259.8128311173973
2019-02-03 12 A,2041.4505142807939
2019-02-03 13 A,1957.6820290240614
2019-02-03 14 A,1889.3315444551495
2019-02-03 15 A,1796.3255596054526
2019-02-03 16 A,1784.0293825940944
2019-02-03 17 A,1817.1062648168343
2019-02-03 18 A,2010.537768416116
2019-02-03 19 A,2192.913352166116
2019-02-03 20 A,2244.4280817978106
2019-02-03 21 A,2226.4663237375166
2019-02-03 22 A,2153.2731015519726
2019-02-03 23 A,2056.6914445438515
2019-02-03 24 A,2000.0400307426462
2019-02-04 01 A,1864.903698263111
2019-02-04 02 A,1652.9865040132684
2019-02-04 03 A,1604.40795955332
2019-02-04 04 A,1624.608357270353
2019-02-04 05 A,1844.131686351574
2019-02-04 06 A,2037.0111525198765
2019-02-04 07 A,2340.165991185362
2019-02-04 08 A,2828.9142307382244
2019-02-04 09 A,2843.1170334594335
2019-02-04 10 A,2741.002997691402
2019-02-04 11 A,2640.388361439183
2019-02-04 12 A,2366.521387789562
2019-02-04 13 A,2194.1962359988943
2019-02-04 14 A,2100.827526370256
2019-02-04 15 A,1995.1254687561966
2019-02-04 16 A,1980.9851622774024
2019-02-04 17 A,2014.0620445001423
2019-02-04 18 A,2227.8900786844893
2019-02-04 19 A,2535.909915250766
2019-02-04 20 A,2619.605134114052
2019-02-04 21 A,2603.6228566159043
2019-02-04 22 A,2566.6593273329436
2019-02-04 23 A,2444.581501138939
2019-02-04 24 A,2317.338817641795
2019-02-05 01 A,1958.1430799469458
2019-02-05 02 A,1730.7877604291286
2019-02-05 03 A,1659.5837574639056
2019-02-05 04 A,1679.5074898948453
2019-02-05 05 A,1876.1438722892515
2019-02-05 06 A,2069.0233384575536
2019-02-05 07 A,2368.542893297223
2019-02-05 08 A,2834.729710355302
2019-02-05 09 A,2848.932513076511
2019-02-05 10 A,2746.8184773084795
2019-02-05 11 A,2646.2038410562604
2019-02-05 12 A,2372.3368674066396
2019-02-05 13 A,2200.0117156159718
2019-02-05 14 A,2106.6430059873333
2019-02-05 15 A,1996.962286218261
2019-02-05 16 A,1982.8219797394668
2019-02-05 17 A,2015.8988619622066
2019-02-05 18 A,2223.738728865012
2019-02-05 19 A,2531.758565431289
2019-02-05 20 A,2615.4537842945747
2019-02-05 21 A,2599.471506796427
2019-02-05 22 A,2562.5079775134664
2019-02-05 23 A,2440.430151319462
2019-02-05 24 A,2319.1756351038593
2019-02-06 01 A,1971.0080703005774
2019-02-06 02 A,1728.3659540329395
2019-02-06 03 A,1645.8903848532602
2019-02-06 04 A,1665.8141172842
2019-02-06 05 A,1890.4789145620575
2019-02-06 06 A,2083.3583807303594
2019-02-06 07 A,2382.8779355700294
2019-02-06 08 A,2875.759449510447
2019-02-06 09 A,2883.555010853278
2019-02-06 10 A,2745.848140302382
2019-02-06 11 A,2655.7393003500283
2019-02-06 12 A,2373.236659363075
2019-02-06 13 A,2209.0081616369107
2019-02-06 14 A,2122.6734339324676
2019-02-06 15 A,1988.1655388203278
2019-02-06 16 A,1974.0252323415336
2019-02-06 17 A,2007.1021145642735
2019-02-06 18 A,2223.462210201823
2019-02-06 19 A,2550.726422110052
2019-02-06 20 A,2634.421640973338
2019-02-06 21 A,2618.4393634751905
2019-02-06 22 A,2581.4758341922297
2019-02-06 23 A,2441.836775808853
2019-02-06 24 A,2309.556600708099
2019-02-07 01 A,2019.7789682868884
2019-02-07 02 A,1777.1368520192505
2019-02-07 03 A,1694.6612828395712
2019-02-07 04 A,1714.585015270511
2019-02-07 05 A,1947.264447005485
2019-02-07 06 A,2140.143913173787
2019-02-07 07 A,2439.663468013457
2019-02-07 08 A,2932.544981953875
2019-02-07 09 A,2940.3405432967056
2019-02-07 10 A,2802.6336727458097
2019-02-07 11 A,2712.524832793456
2019-02-07 12 A,2430.0221918065026
2019-02-07 13 A,2265.7936940803384
2019-02-07 14 A,2179.458966375895
2019-02-07 15 A,2044.951071263754
2019-02-07 16 A,2030.8107647849602
2019-02-07 17 A,2063.8876470077003
2019-02-07 18 A,2280.2477426452506
2019-02-07 19 A,2663.581427086066
2019-02-07 20 A,2747.276645949352
2019-02-07 21 A,2731.2943684512043
2019-02-07 22 A,2694.3308391682435
2019-02-07 23 A,2554.6917807848668
2019-02-07 24 A,2422.4116056841126
2019-02-08 01 A,2171.743390556734
2019-02-08 02 A,1933.8028688766708
2019-02-08 03 A,1847.772489653762
2019-02-08 04 A,1867.696222084702
2019-02-08 05 A,2098.8388338535165
2019-02-08 06 A,2287.28368292083
2019-02-08 07 A,2586.8032377605014
2019-02-08 08 A,3078.830175743392
2019-02-08 09 A,3086.6257370862227
2019-02-08 10 A,2948.9188665353267
2019-02-08 11 A,2881.824966767269
2019-02-08 12 A,2581.1318244798854
2019-02-08 13 A,2400.559999254428
2019-02-08 14 A,2314.225271549983
2019-02-08 15 A,2170.5723608845587
2019-02-08 16 A,2156.4320544057655
2019-02-08 17 A,2189.5089366285047
2019-02-08 18 A,2423.2054185291036
2019-02-08 19 A,2715.9873372770817
2019-02-08 20 A,2776.578806687282
2019-02-08 21 A,2757.9729648900407
2019-02-08 22 A,2663.1552901620908
2019-02-08 23 A,2567.0268577519196
2019-02-08 24 A,2452.1166463133713
2019-02-09 01 A,2016.9091166096907
2019-02-09 02 A,1778.0788869206988
2019-02-09 03 A,1709.3699525790823
2019-02-09 04 A,1728.0137368238393
2019-02-09 05 A,1843.1813912565897
2019-02-09 06 A,1937.429823202545
2019-02-09 07 A,2155.812104902537
2019-02-09 08 A,2454.29323187162
2019-02-09 09 A,2536.393776055935
2019-02-09 10 A,2530.155171848534
2019-02-09 11 A,2488.7328342241385
2019-02-09 12 A,2236.4930339447515
2019-02-09 13 A,2160.821202752521
2019-02-09 14 A,2093.2560449597327
2019-02-09 15 A,1949.6031342943095
2019-02-09 16 A,1935.4628278155153
2019-02-09 17 A,1968.5397100382552
2019-02-09 18 A,2172.156585369669
2019-02-09 19 A,2374.1196358411776
2019-02-09 20 A,2410.2894448414686
2019-02-09 21 A,2387.5298776758027
2019-02-09 22 A,2312.8720190252448
2019-02-09 23 A,2217.4184195601733
2019-02-09 24 A,2118.498473576419
2019-02-10 01 A,1951.4240952654204
2019-02-10 02 A,1727.8761963484528
2019-02-10 03 A,1659.1672620068364
2019-02-10 04 A,1677.8110462515933
2019-02-10 05 A,1735.8551569874767
2019-02-10 06 A,1821.2718067045294
2019-02-10 07 A,2015.42948798318
2019-02-10 08 A,2273.745539753966
2019-02-10 09 A,2389.50369064572
2019-02-10 10 A,2401.829966362427
2019-02-10 11 A,2403.587961016625
2019-02-10 12 A,2176.5899768426907
2019-02-10 13 A,2100.9181456504607
2019-02-10 14 A,2039.6016430057432
2019-02-10 15 A,1925.7302616028246
2019-02-10 16 A,1913.4340845914664
2019-02-10 17 A,1946.5109668142063
2019-02-10 18 A,2137.3955672793295
2019-02-10 19 A,2359.569530101307
2019-02-10 20 A,2411.0842597330015
2019-02-10 21 A,2393.1225016727076
2019-02-10 22 A,2311.408662637214
2019-02-10 23 A,2209.450178623361
2019-02-10 24 A,2121.990931419221
2019-02-11 01 A,1889.5815518555796
2019-02-11 02 A,1667.0791554434913
2019-02-11 03 A,1612.4013128621918
2019-02-11 04 A,1632.6017105792248
2019-02-11 05 A,1850.5523426467544
2019-02-11 06 A,2038.9971917140685
2019-02-11 07 A,2342.152030379555
2019-02-11 08 A,2856.740390857229
2019-02-11 09 A,2864.53595220006
2019-02-11 10 A,2726.829081649164
2019-02-11 11 A,2659.735181881106
2019-02-11 12 A,2359.0420395937226
2019-02-11 13 A,2178.4702143682653
2019-02-11 14 A,2092.1354866638203
2019-02-11 15 A,1952.46123815341
2019-02-11 16 A,1938.3209316746158
2019-02-11 17 A,1971.3978138973557
2019-02-11 18 A,2205.0942957979537
2019-02-11 19 A,2509.616622674763
2019-02-11 20 A,2593.8039412684066
2019-02-11 21 A,2577.821663770259
2019-02-11 22 A,2540.8581344872982
2019-02-11 23 A,2421.2742487988407
2019-02-11 24 A,2273.950305976686
2019-02-12 01 A,1970.1087651050245
2019-02-12 02 A,1732.168243424962
2019-02-12 03 A,1654.8649423383877
2019-02-12 04 A,1674.7886747693274
2019-02-12 05 A,1869.8523601500422
2019-02-12 06 A,2058.297209217356
2019-02-12 07 A,2357.8167640570264
2019-02-12 08 A,2849.843702039917
2019-02-12 09 A,2857.6392633827477
2019-02-12 10 A,2719.9323928318518
2019-02-12 11 A,2652.838493063794
2019-02-12 12 A,2352.1453507764104
2019-02-12 13 A,2171.573525550953
2019-02-12 14 A,2085.238797846508
2019-02-12 15 A,1941.5858871810847
2019-02-12 16 A,1927.4455807022905
2019-02-12 17 A,1960.5224629250304
2019-02-12 18 A,2194.2189448256286
2019-02-12 19 A,2516.8581342101074
2019-02-12 20 A,2617.213591729928
2019-02-12 21 A,2601.2313142317803
2019-02-12 22 A,2564.2677849488196
2019-02-12 23 A,2444.683899260362
2019-02-12 24 A,2281.1918175120304
2019-02-13 01 A,1971.6981587078951
2019-02-13 02 A,1733.7576370278325
2019-02-13 03 A,1651.2820678481532
2019-02-13 04 A,1671.205800279093
2019-02-13 05 A,1864.6448176604745
2019-02-13 06 A,2053.0896667277884
2019-02-13 07 A,2352.60922156746
2019-02-13 08 A,2844.6361595503504
2019-02-13 09 A,2852.431720893181
2019-02-13 10 A,2714.724850342285
2019-02-13 11 A,2647.6309505742274
2019-02-13 12 A,2346.937808286844
2019-02-13 13 A,2166.3659830613865
2019-02-13 14 A,2080.0312553569415
2019-02-13 15 A,1936.378344691517
2019-02-13 16 A,1922.2380382127228
2019-02-13 17 A,1955.3149204354627
2019-02-13 18 A,2189.011402336062
2019-02-13 19 A,2511.650591720541
2019-02-13 20 A,2612.0060492403613
2019-02-13 21 A,2596.0237717422137
2019-02-13 22 A,2559.060242459253
2019-02-13 23 A,2439.4763567707955
2019-02-13 24 A,2275.984275022464
2019-02-14 01 A,1944.9014118289333
2019-02-14 02 A,1706.9608901488707
2019-02-14 03 A,1624.4853209691914
2019-02-14 04 A,1644.4090534001311
2019-02-14 05 A,1829.9773715208896
2019-02-14 06 A,2018.4222205882038
2019-02-14 07 A,2317.9417754278747
2019-02-14 08 A,2809.9687134107653
2019-02-14 09 A,2817.764274753596
2019-02-14 10 A,2680.0574042027
2019-02-14 11 A,2612.9635044346423
2019-02-14 12 A,2312.2703621472588
2019-02-14 13 A,2131.6985369218014
2019-02-14 14 A,2045.3638092173562
2019-02-14 15 A,1901.7108985519321
2019-02-14 16 A,1887.570592073138
2019-02-14 17 A,1920.6474742958778
2019-02-14 18 A,2154.343956196477
2019-02-14 19 A,2476.983145580956
2019-02-14 20 A,2559.031132000565
2019-02-14 21 A,2543.0488545024173
2019-02-14 22 A,2506.0853252194565
2019-02-14 23 A,2391.5082208454573
2019-02-14 24 A,2237.2403788183356
2019-02-15 01 A,1769.9501804650001
2019-02-15 02 A,1547.8889800286315
2019-02-15 03 A,1461.858600805723
2019-02-15 04 A,1481.7823332366627
2019-02-15 05 A,1673.8050691860292
2019-02-15 06 A,1841.2757552225257
2019-02-15 07 A,2135.601685543429
2019-02-15 08 A,2711.7522740741138
2019-02-15 09 A,2719.5478354169445
2019-02-15 10 A,2546.8756098324025
2019-02-15 11 A,2443.417405290226
2019-02-15 12 A,2157.8430300390182
2019-02-15 13 A,1978.3364401609979
2019-02-15 14 A,1869.7925277089269
2019-02-15 15 A,1726.1396170435034
2019-02-15 16 A,1711.9993105647093
2019-02-15 17 A,1745.0761927874491
2019-02-15 18 A,1950.5351713803082
2019-02-15 19 A,2307.3809995679057
2019-02-15 20 A,2367.972468978106
2019-02-15 21 A,2349.3666271808647
2019-02-15 22 A,2293.668828272363
2019-02-15 23 A,2197.540395862192
2019-02-15 24 A,2091.2950454228962
2019-02-16 01 A,1774.846912917812
2019-02-16 02 A,1551.8960044725136
2019-02-16 03 A,1483.1870701308972
2019-02-16 04 A,1501.830854375654
2019-02-16 05 A,1602.2951754420772
2019-02-16 06 A,1675.569444357215
2019-02-16 07 A,1924.3475751281735
2019-02-16 08 A,2236.8497665391315
2019-02-16 09 A,2295.3289385915587
2019-02-16 10 A,2288.784816938332
2019-02-16 11 A,2246.440923057916
2019-02-16 12 A,1997.3517883568572
2019-02-16 13 A,1922.7451925120681
2019-02-16 14 A,1832.9708499716517
2019-02-16 15 A,1689.3179393062285
2019-02-16 16 A,1675.1776328274343
2019-02-16 17 A,1708.2545150501742
2019-02-16 18 A,1883.633887073848
2019-02-16 19 A,2149.660846984975
2019-02-16 20 A,2185.830655985266
2019-02-16 21 A,2163.0710888196
2019-02-16 22 A,2103.1165635353696
2019-02-16 23 A,2007.6629640702974
2019-02-16 24 A,1917.4078790857964
2019-02-17 01 A,1667.8690197405017
2019-02-17 02 A,1449.4363691596468
2019-02-17 03 A,1380.7274348180304
2019-02-17 04 A,1399.3712190627873
2019-02-17 05 A,1442.711996432343
2019-02-17 06 A,1515.9862653474809
2019-02-17 07 A,1740.5397956970971
2019-02-17 08 A,2015.541413497731
2019-02-17 09 A,2118.675326788756
2019-02-17 10 A,2130.696085059638
2019-02-17 11 A,2131.532523457815
2019-02-17 12 A,1889.4947035617774
2019-02-17 13 A,1817.0871523559135
2019-02-17 14 A,1733.5614649635695
2019-02-17 15 A,1610.5450680073661
2019-02-17 16 A,1600.7042301233948
2019-02-17 17 A,1633.7811123461347
2019-02-17 18 A,1818.8435603539283
2019-02-17 19 A,2105.0814326155246
2019-02-17 20 A,2143.674898201654
2019-02-17 21 A,2125.71314014136
2019-02-17 22 A,2058.702634472194
2019-02-17 23 A,1969.665414503905
2019-02-17 24 A,1874.974304252946
2019-02-18 01 A,1683.3734448527603
2019-02-18 02 A,1476.750369684366
2019-02-18 03 A,1422.0725271030667
2019-02-18 04 A,1442.2729248200997
2019-02-18 05 A,1658.5988888882957
2019-02-18 06 A,1826.0695749247923
2019-02-18 07 A,2124.0307890715117
2019-02-18 08 A,2722.74280009698
2019-02-18 09 A,2730.5383614398106
2019-02-18 10 A,2557.8661358552686
2019-02-18 11 A,2454.407931313092
2019-02-18 12 A,2168.8335560618843
2019-02-18 13 A,1989.3269661838647
2019-02-18 14 A,1880.7830537317936
2019-02-18 15 A,1741.1088052213831
2019-02-18 16 A,1726.968498742589
2019-02-18 17 A,1760.0453809653288
2019-02-18 18 A,1965.5043595581878
2019-02-18 19 A,2351.236667218789
2019-02-18 20 A,2433.284653638398
2019-02-18 21 A,2417.3023761402505
2019-02-18 22 A,2380.33884685729
2019-02-18 23 A,2265.7617424832897
2019-02-18 24 A,2106.0276109749743
2019-02-19 01 A,1816.5269190797103
2019-02-19 02 A,1594.4657186433415
2019-02-19 03 A,1517.1624175567677
2019-02-19 04 A,1537.0861499877074
2019-02-19 05 A,1730.5251673690886
2019-02-19 06 A,1897.995853405585
2019-02-19 07 A,2192.3217837264883
2019-02-19 08 A,2768.472372257173
2019-02-19 09 A,2776.2679336000037
2019-02-19 10 A,2603.5957080154617
2019-02-19 11 A,2500.137503473285
2019-02-19 12 A,2214.5631282220775
2019-02-19 13 A,2035.0565383440573
2019-02-19 14 A,1926.512625891986
2019-02-19 15 A,1782.859715226563
2019-02-19 16 A,1768.7194087477687
2019-02-19 17 A,1801.7962909705086
2019-02-19 18 A,2007.2552695633674
2019-02-19 19 A,2426.8046077237577
2019-02-19 20 A,2508.852594143367
2019-02-19 21 A,2492.870316645219
2019-02-19 22 A,2455.9067873622585
2019-02-19 23 A,2341.3296829882584
2019-02-19 24 A,2181.595551479943
2019-02-20 01 A,1748.82256251725
2019-02-20 02 A,1546.0754280589213
2019-02-20 03 A,1463.599858879242
2019-02-20 04 A,1483.5235913101817
2019-02-20 05 A,1652.9662250877166
2019-02-20 06 A,1825.1534013940243
2019-02-20 07 A,2111.1690251236796
2019-02-20 08 A,2586.8538190988347
2019-02-20 09 A,2594.6493804416655
2019-02-20 10 A,2402.7619364162833
2019-02-20 11 A,2272.399218349043
2019-02-20 12 A,2111.103308835402
2019-02-20 13 A,1934.3653345754772
2019-02-20 14 A,1814.2774285745138
2019-02-20 15 A,1682.3914101617709
2019-02-20 16 A,1668.2511036829767
2019-02-20 17 A,1701.3279859057166
2019-02-20 18 A,1882.2019657888043
2019-02-20 19 A,2294.77547836327
2019-02-20 20 A,2398.5539736096403
2019-02-20 21 A,2382.5716961114927
2019-02-20 22 A,2332.648121394517
2019-02-20 23 A,2199.5627397753447
2019-02-20 24 A,2049.1390356725856
2019-02-21 01 A,1755.3208609114643
2019-02-21 02 A,1552.5737264531356
2019-02-21 03 A,1470.0981572734563
2019-02-21 04 A,1490.021889704396
2019-02-21 05 A,1659.4645234819309
2019-02-21 06 A,1831.6516997882386
2019-02-21 07 A,2117.667323517894
2019-02-21 08 A,2593.3521174930493
2019-02-21 09 A,2601.14767883588
2019-02-21 10 A,2409.260234810498
2019-02-21 11 A,2278.8975167432577
2019-02-21 12 A,2117.6016072296165
2019-02-21 13 A,1940.8636329696915
2019-02-21 14 A,1820.7757269687281
2019-02-21 15 A,1688.8897085559852
2019-02-21 16 A,1674.749402077191
2019-02-21 17 A,1707.8262842999309
2019-02-21 18 A,1888.7002641830186
2019-02-21 19 A,2301.2737767574845
2019-02-21 20 A,2405.052272003855
2019-02-21 21 A,2389.069994505707
2019-02-21 22 A,2339.1464197887317
2019-02-21 23 A,2206.061038169559
2019-02-21 24 A,2055.6373340668
2019-02-22 01 A,1741.891084329687
2019-02-22 02 A,1539.1439498713582
2019-02-22 03 A,1453.1135706484495
2019-02-22 04 A,1473.0373030793892
2019-02-22 05 A,1641.0636554249093
2019-02-22 06 A,1813.250831731217
2019-02-22 07 A,2099.2664554608727
2019-02-22 08 A,2574.9512494360274
2019-02-22 09 A,2582.746810778858
2019-02-22 10 A,2390.859366753476
2019-02-22 11 A,2260.496648686236
2019-02-22 12 A,2099.200739172595
2019-02-22 13 A,1922.4627649126699
2019-02-22 14 A,1802.3748589117065
2019-02-22 15 A,1670.4888404989636
2019-02-22 16 A,1656.3485340201694
2019-02-22 17 A,1689.4254162429093
2019-02-22 18 A,1870.299396125997
2019-02-22 19 A,2233.4211541382306
2019-02-22 20 A,2294.012623548431
2019-02-22 21 A,2275.4067817511896
2019-02-22 22 A,2206.748937408673
2019-02-22 23 A,2113.84273658009
2019-02-22 24 A,2009.0104463550276
2019-02-23 01 A,1711.436453145207
2019-02-23 02 A,1507.7996106779492
2019-02-23 03 A,1439.0906763363328
2019-02-23 04 A,1457.7344605810897
2019-02-23 05 A,1568.3906335382205
2019-02-23 06 A,1635.2871382601345
2019-02-23 07 A,1852.464535076416
2019-02-23 08 A,2055.7176433664026
2019-02-23 09 A,2109.2146716943917
2019-02-23 10 A,2092.498621961013
2019-02-23 11 A,2051.522785643401
2019-02-23 12 A,1926.7121166799122
2019-02-23 13 A,1852.1055208351231
2019-02-23 14 A,1750.7871847458146
2019-02-23 15 A,1618.9011663330718
2019-02-23 16 A,1604.7608598542777
2019-02-23 17 A,1637.8377420770175
2019-02-23 18 A,1788.63211539092
2019-02-23 19 A,2039.8631520851088
2019-02-23 20 A,2076.032961085402
2019-02-23 21 A,2058.935535401064
2019-02-23 22 A,1974.734934800426
2019-02-23 23 A,1882.503566916945
2019-02-23 24 A,1793.6615421466774
2019-02-24 01 A,1638.6586814779082
2019-02-24 02 A,1439.540096875094
2019-02-24 03 A,1370.8311625334775
2019-02-24 04 A,1389.4749467782344
2019-02-24 05 A,1443.007576038498
